pkid,pbid,layers,variables,constraints,method,ARG,in_constraints_probs,best_solution_probs
0,7,4,6,3,commute,0.04889130434782598,99.99999999999999,79.06
0,8,4,6,3,commute,0.9350499999999999,100.0,66.33
0,9,4,6,3,commute,0.004976470588235399,100.0,98.06
0,0,5,6,3,commute,0.009056249999999988,100.0,98.0
0,1,5,6,3,commute,0.08519999999999994,100.0,91.55
0,2,5,6,3,commute,0.012314285714285564,100.0,98.61999999999999
0,3,5,6,3,commute,0.11437142857142864,99.99999999999999,51.76
0,4,5,6,3,commute,0.014279999999999937,100.0,98.49
0,5,5,6,3,commute,0.04762105263157884,100.0,94.74000000000001
0,6,5,6,3,commute,0.022361111111111102,100.0,66.05
0,7,5,6,3,commute,0.024430434782608756,100.0,89.53999999999999
0,8,5,6,3,commute,0.4726625,99.99999999999999,85.37
0,9,5,6,3,commute,0.049717647058823644,100.0,82.89999999999999
0,0,1,6,3,HEA,1.1638125000000001,99.89,0
0,1,1,6,3,HEA,1.1155624999999998,99.71,0
0,2,1,6,3,HEA,1.0820428571428573,99.6,0
0,3,1,6,3,HEA,0.7785523809523811,99.92999999999999,0
0,4,1,6,3,HEA,2.0705199999999997,99.92,0
0,5,1,6,3,HEA,0.8206263157894739,99.89,0
0,6,1,6,3,HEA,0.355311111111111,99.92,0
0,7,1,6,3,HEA,0.9935043478260873,99.86,0
0,8,1,6,3,HEA,2.8757625000000004,99.39,0
0,9,1,6,3,HEA,1.1444941176470589,99.77000000000001,0
0,0,2,6,3,HEA,27.40803749999999,1.4500000000000002,0
0,1,2,6,3,HEA,29.662800000000015,2.13,0.08
0,2,2,6,3,HEA,41.19224285714288,3.4099999999999997,1.8599999999999999
0,3,2,6,3,HEA,21.421999999999997,0.71,0
0,4,2,6,3,HEA,86.33632000000001,0.18,0
0,5,2,6,3,HEA,29.98647368421054,1.45,1.18
0,6,2,6,3,HEA,18.036088888888894,46.85,0
0,7,2,6,3,HEA,10.27246956521739,48.529999999999994,22.28
0,8,2,6,3,HEA,35.5851375,42.86,0
0,9,2,6,3,HEA,14.047017647058823,70.55,0.3
0,0,3,6,3,HEA,23.08096249999999,39.52,18.8
0,1,3,6,3,HEA,30.975675000000006,38.38,9.2
0,2,3,6,3,HEA,27.554842857142862,40.209999999999994,0.04
0,3,3,6,3,HEA,17.451861904761913,41.21,18.96
0,4,3,6,3,HEA,101.85977999999996,30.789999999999996,0.83
0,5,3,6,3,HEA,24.32131052631579,44.830000000000005,11.82
0,6,3,6,3,HEA,28.516016666666683,31.240000000000002,7.920000000000001
0,7,3,6,3,HEA,21.24399565217392,38.68,0.01
0,8,3,6,3,HEA,66.10567499999998,32.769999999999996,6.94
0,9,3,6,3,HEA,29.60691176470588,33.96,7.06
0,0,4,6,3,HEA,39.649368749999994,12.57,2.62
0,1,4,6,3,HEA,36.884212500000004,13.719999999999999,5.3100000000000005
0,2,4,6,3,HEA,46.201828571428585,15.97,1.25
0,3,4,6,3,HEA,28.673971428571434,15.770000000000001,1.31
0,4,4,6,3,HEA,123.03627999999992,14.24,0.8
0,5,4,6,3,HEA,31.82626842105262,14.49,2.62
0,6,4,6,3,HEA,36.14456666666668,14.040000000000003,1.4000000000000001
0,7,4,6,3,HEA,27.602517391304353,21.37,1.8599999999999999
0,8,4,6,3,HEA,79.96186249999998,21.19,5.8999999999999995
0,9,4,6,3,HEA,37.723476470588224,13.29,1.63
0,0,5,6,3,HEA,31.3612125,36.970000000000006,25.64
0,1,5,6,3,HEA,39.98,15.310000000000002,6.34
0,2,5,6,3,HEA,43.46207142857144,29.549999999999997,4.15
0,3,5,6,3,HEA,23.856928571428572,36.980000000000004,25.650000000000002
0,4,5,6,3,HEA,120.91951999999995,29.569999999999997,2.96
0,5,5,6,3,HEA,26.647557894736853,36.84,0.45999999999999996
0,6,5,6,3,HEA,27.7699,36.79,0.45999999999999996
0,7,5,6,3,HEA,21.823008695652167,36.870000000000005,25.55
0,8,5,6,3,HEA,79.57767499999999,21.65,4.8
0,9,5,6,3,HEA,32.81573529411765,31.2,0.54
1,0,1,15,8,penalty,100.43089166666671,0.17,0.01
1,1,1,15,8,penalty,100.97359999999972,1.2299999999999998,0.01
1,2,1,15,8,penalty,159.35029473684247,0.24999999999999992,0
1,3,1,15,8,penalty,75.59219999999954,0.15000000000000002,0
1,4,1,15,8,penalty,107.31199642857153,0.15000000000000002,0
1,5,1,15,8,penalty,56.218071428571555,0.5700000000000001,0.05
1,6,1,15,8,penalty,203.76106666666746,0.16000000000000003,0.06999999999999999
1,7,1,15,8,penalty,138.24199411764664,0.44999999999999996,0
1,8,1,15,8,penalty,123.24684615384578,0.01,0
1,9,1,15,8,penalty,228.1241357142866,0.02,0
1,0,2,15,8,penalty,95.92810000000026,0.04,0
1,1,2,15,8,penalty,67.429533333333,6.340000000000002,0
1,2,2,15,8,penalty,131.46395263157922,0.26,0.01
1,3,2,15,8,penalty,56.111637142857134,0.6,0.11
1,4,2,15,8,penalty,80.215017857143,0.2,0
1,5,2,15,8,penalty,61.05252142857149,1.9400000000000004,0
1,6,2,15,8,penalty,127.39651333333339,0.5099999999999999,0
1,7,2,15,8,penalty,158.13691764705885,0.08,0
1,8,2,15,8,penalty,80.61543461538473,0.6900000000000001,0.01
1,9,2,15,8,penalty,142.88977142857158,0.4899999999999999,0
1,0,3,15,8,penalty,93.92746250000016,0.44999999999999996,0.10999999999999999
1,1,3,15,8,penalty,89.4415888888889,0.8199999999999998,0.04
1,2,3,15,8,penalty,107.73836842105287,0.29000000000000004,0.02
1,3,3,15,8,penalty,47.45387142857159,0.9199999999999998,0.01
1,4,3,15,8,penalty,64.947917857143,1.1199999999999999,1.02
1,5,3,15,8,penalty,96.84525714285701,0.42,0.06
1,6,3,15,8,penalty,144.82594000000023,1.4099999999999997,0
1,7,3,15,8,penalty,168.28052941176432,0.29999999999999993,0.05
1,8,3,15,8,penalty,88.73695000000033,0.5400000000000001,0
1,9,3,15,8,penalty,183.5831642857144,0.09000000000000001,0.01
1,0,4,15,8,penalty,105.44357083333354,0.02,0.01
1,1,4,15,8,penalty,145.82184999999947,0.15,0.03
1,2,4,15,8,penalty,134.59049473684198,0.32999999999999996,0.04
1,3,4,15,8,penalty,44.655177142857234,5.330000000000002,1.03
1,4,4,15,8,penalty,75.91386785714285,0.16999999999999998,0.01
1,5,4,15,8,penalty,76.23724285714295,0.38999999999999996,0.04
1,6,4,15,8,penalty,104.73479333333343,0.36,0.11
1,7,4,15,8,penalty,83.65941176470587,1.96,0.03
1,8,4,15,8,penalty,49.226996153846166,0.04,0
1,9,4,15,8,penalty,109.47209285714305,1.9399999999999997,0.06
1,0,5,15,8,penalty,67.33965416666659,4.910000000000001,0.02
1,1,5,15,8,penalty,79.00579444444435,4.110000000000001,0
1,2,5,15,8,penalty,74.80759999999997,4.040000000000001,0.03
1,3,5,15,8,penalty,59.37706000000036,0.9299999999999999,0.5
1,4,5,15,8,penalty,54.7601892857143,1.4299999999999997,0.03
1,5,5,15,8,penalty,87.4832,0.43,0
1,6,5,15,8,penalty,84.66031999999967,10.1,9.82
1,7,5,15,8,penalty,152.8237058823527,0.17,0.03
1,8,5,15,8,penalty,112.2725499999999,0.12000000000000001,0
1,9,5,15,8,penalty,131.04447857142847,0.6900000000000001,0.09000000000000001
1,0,1,15,8,cyclic,52.78985000000001,1.4000000000000001,0.02
1,1,1,15,8,cyclic,71.29556666666679,1.2599999999999996,0.01
1,2,1,15,8,cyclic,71.34345789473687,1.1199999999999999,0
1,3,1,15,8,cyclic,34.9355057142858,8.99,0
1,4,1,15,8,cyclic,58.85248214285733,0.8199999999999998,0.03
1,5,1,15,8,cyclic,45.94656071428569,1.2699999999999998,0
1,6,1,15,8,cyclic,88.59628666666666,1.6499999999999997,0.01
1,7,1,15,8,cyclic,82.36385882352938,1.0899999999999999,0
1,8,1,15,8,cyclic,69.72355769230764,9.799999999999999,0
1,9,1,15,8,cyclic,68.13532857142862,14.17,3.66
1,0,2,15,8,cyclic,42.222500000000046,9.610000000000001,2.17
1,1,2,15,8,cyclic,49.36475555555549,8.94,1.53
1,2,2,15,8,cyclic,76.29733684210498,1.0699999999999998,0
1,3,2,15,8,cyclic,44.64260857142869,3.3100000000000005,0.04
1,4,2,15,8,cyclic,45.94265000000003,1.5699999999999998,0.03
1,5,2,15,8,cyclic,26.437678571428567,31.129999999999995,0
1,6,2,15,8,cyclic,97.61877999999996,1.48,0.05
1,7,2,15,8,cyclic,78.34684117647029,3.340000000000001,0.03
1,8,2,15,8,cyclic,40.99573076923072,9.809999999999999,0
1,9,2,15,8,cyclic,82.05601428571424,0.8499999999999998,0.16999999999999998
1,0,3,15,8,cyclic,48.4606541666667,3.649999999999999,0.12000000000000001
1,1,3,15,8,cyclic,71.42092222222226,2.09,0
1,2,3,15,8,cyclic,49.555794736842074,14.250000000000002,0
1,3,3,15,8,cyclic,28.6609342857143,4.93,0
1,4,3,15,8,cyclic,40.79965714285713,0.95,0.03
1,5,3,15,8,cyclic,59.385103571428445,0.84,0
1,6,3,15,8,cyclic,94.73655333333343,1.3899999999999997,0
1,7,3,15,8,cyclic,91.36425882352944,1.0199999999999998,0
1,8,3,15,8,cyclic,33.16694230769236,29.28,0
1,9,3,15,8,cyclic,85.97711428571438,1.2000000000000002,0.06999999999999999
1,0,4,15,8,cyclic,66.57069999999983,2.0300000000000002,0.04
1,1,4,15,8,cyclic,74.48199999999999,3.03,0.26
1,2,4,15,8,cyclic,71.099763157895,4.110000000000001,0.02
1,3,4,15,8,cyclic,19.53110000000001,18.03,0
1,4,4,15,8,cyclic,39.60546071428569,5.420000000000001,0.96
1,5,4,15,8,cyclic,42.7181428571428,1.0999999999999999,0.01
1,6,4,15,8,cyclic,40.98463333333337,22.629999999999995,9.83
1,7,4,15,8,cyclic,40.8677470588236,18.92,0
1,8,4,15,8,cyclic,53.25254615384607,3.6600000000000015,0.01
1,9,4,15,8,cyclic,88.21397142857145,6.550000000000002,0.16
1,0,5,15,8,cyclic,39.638337500000006,11.71,2.4699999999999998
1,1,5,15,8,cyclic,98.17013333333335,0.9999999999999999,0
1,2,5,15,8,cyclic,52.132484210526286,5.960000000000002,0.09
1,3,5,15,8,cyclic,29.991051428571428,11.630000000000003,5.28
1,4,5,15,8,cyclic,40.7707785714286,3.3300000000000005,1.92
1,5,5,15,8,cyclic,62.007410714285804,0.8599999999999999,0.01
1,6,5,15,8,cyclic,93.5826133333333,1.7999999999999996,0.16999999999999998
1,7,5,15,8,cyclic,78.82077058823532,5.290000000000001,0
1,8,5,15,8,cyclic,61.710407692307705,2.1199999999999997,0.02
1,9,5,15,8,cyclic,93.68907142857113,0.73,0.060000000000000005
1,0,1,15,8,commute,8.333333333328714e-05,100.0,99.98
1,1,1,15,8,commute,0.0,100.0,100.0
1,2,1,15,8,commute,0.7898000000000004,100.0,0.12
1,3,1,15,8,commute,0.24884000000000006,100.0,21.8
1,4,1,15,8,commute,0.2622249999999998,100.00000000000003,10.35
1,5,1,15,8,commute,0.10714285714285714,100.0,0
1,6,1,15,8,commute,0.0,100.0,100.0
1,7,1,15,8,commute,0.8623235294117646,99.99999999999999,13.59
1,8,1,15,8,commute,0.6980153846153847,99.99999999999999,13.270000000000001
1,9,1,15,8,commute,0.0,100.0,100.0
1,0,2,15,8,commute,0.0,100.0,100.0
1,1,2,15,8,commute,0.0,100.0,100.0
1,2,2,15,8,commute,0.7301473684210525,100.0,19.0
1,3,2,15,8,commute,0.17967142857142876,100.0,39.33
1,4,2,15,8,commute,0.20311428571428586,99.99999999999999,19.400000000000002
1,5,2,15,8,commute,0.1090821428571429,99.99999999999999,9.02
1,6,2,15,8,commute,0.00013333333333337787,100.0,99.99
1,7,2,15,8,commute,0.7731941176470589,100.0,31.34
1,8,2,15,8,commute,0.6960423076923073,100.0,14.360000000000001
1,9,2,15,8,commute,0.16335714285714278,99.99999999999999,83.02000000000001
1,0,3,15,8,commute,0.14617499999999994,99.99999999999999,48.27
1,1,3,15,8,commute,0.5543444444444448,100.0,26.5
1,2,3,15,8,commute,0.33753684210526336,99.99999999999999,69.15
1,3,3,15,8,commute,0.1158771428571429,99.99999999999997,57.36
1,4,3,15,8,commute,0.22774642857142854,100.0,24.18
1,5,3,15,8,commute,0.18403214285714295,99.99999999999999,38.71
1,6,3,15,8,commute,0.03067333333333314,99.99999999999999,97.22
1,7,3,15,8,commute,1.2362,100.0,25.840000000000003
1,8,3,15,8,commute,0.5067384615384617,99.99999999999997,25.419999999999998
1,9,3,15,8,commute,0.787392857142857,100.0,0
1,0,4,15,8,commute,0.2951083333333335,99.99999999999999,35.089999999999996
1,1,4,15,8,commute,0.8178333333333335,100.00000000000003,9.950000000000001
1,2,4,15,8,commute,0.2713526315789472,99.99999999999997,73.72999999999999
1,3,4,15,8,commute,0.10824857142857139,100.0,63.42
1,4,4,15,8,commute,0.2019321428571426,100.0,38.97
1,5,4,15,8,commute,0.17413214285714268,99.99999999999999,40.94
1,6,4,15,8,commute,0.3937066666666664,100.0,51.32
1,7,4,15,8,commute,1.3584882352941174,99.99999999999997,10.24
1,8,4,15,8,commute,0.5297000000000007,99.99999999999997,11.790000000000001
1,9,4,15,8,commute,0.7880714285714286,100.0,0
1,0,5,15,8,commute,0.0035124999999998074,99.99999999999999,99.57000000000001
1,1,5,15,8,commute,0.17244999999999994,100.0,79.19
1,2,5,15,8,commute,1.373352631578948,100.0,0.06999999999999999
1,3,5,15,8,commute,0.10505714285714304,100.0,73.06
1,4,5,15,8,commute,0.13524285714285714,99.99999999999999,23.75
1,5,5,15,8,commute,0.1085285714285715,100.0,10.68
1,6,5,15,8,commute,0.5340133333333337,100.00000000000003,47.72
1,7,5,15,8,commute,1.0616647058823536,100.0,29.25
1,8,5,15,8,commute,0.5948307692307687,99.99999999999999,4.73
1,9,5,15,8,commute,0.717357142857143,100.0,0.02
1,0,1,15,8,HEA,53.92277916666665,0,0
1,1,1,15,8,HEA,73.86065555555551,0,0
1,2,1,15,8,HEA,66.19567894736842,0,0
1,3,1,15,8,HEA,37.70475428571429,0.02,0
1,4,1,15,8,HEA,45.86904642857144,0.04,0
1,5,1,15,8,HEA,42.52484285714287,0,0
1,6,1,15,8,HEA,88.02363333333324,0,0
1,7,1,15,8,HEA,79.63738823529418,0.15,0
1,8,1,15,8,HEA,37.80476153846154,0,0
1,9,1,15,8,HEA,75.87705000000001,0,0
1,0,2,15,8,HEA,96.71261666666653,0.08,0
1,1,2,15,8,HEA,131.16703888888946,0.19000000000000003,0
1,2,2,15,8,HEA,126.28985789473683,0.07,0.01
1,3,2,15,8,HEA,68.7352200000002,0.15,0
1,4,2,15,8,HEA,84.86812499999995,0.21,0
1,5,2,15,8,HEA,80.90934285714283,0.2,0
1,6,2,15,8,HEA,128.3065600000001,0.66,0
1,7,2,15,8,HEA,118.76567058823528,0.5700000000000001,0.01
1,8,2,15,8,HEA,89.69259230769208,0.1,0
1,9,2,15,8,HEA,163.4581142857143,0.07,0.01
1,0,3,15,8,HEA,121.4750666666671,0.09000000000000002,0.01
1,1,3,15,8,HEA,162.16436111111125,0.09000000000000002,0
1,2,3,15,8,HEA,153.75647368421096,0.06999999999999999,0
1,3,3,15,8,HEA,83.28540857142846,0.07,0
1,4,3,15,8,HEA,93.28283214285723,0.21999999999999997,0
1,5,3,15,8,HEA,93.24830357142824,0.11,0
1,6,3,15,8,HEA,182.42378000000036,0.17000000000000004,0.02
1,7,3,15,8,HEA,161.68413529411754,0.17000000000000004,0
1,8,3,15,8,HEA,102.68393076923054,0.030000000000000002,0
1,9,3,15,8,HEA,190.07252857142888,0.05,0
1,0,4,15,8,HEA,125.78946666666644,0.12000000000000001,0.05
1,1,4,15,8,HEA,168.02394999999956,0.12000000000000001,0.04
1,2,4,15,8,HEA,161.5375947368425,0.11,0.02
1,3,4,15,8,HEA,87.50122857142865,0.11,0.02
1,4,4,15,8,HEA,108.57131785714316,0.05,0.01
1,5,4,15,8,HEA,108.55223928571432,0.05,0
1,6,4,15,8,HEA,198.31438666666764,0.09000000000000001,0
1,7,4,15,8,HEA,175.7065823529406,0.09000000000000001,0
1,8,4,15,8,HEA,115.06725769230759,0.12000000000000001,0
1,9,4,15,8,HEA,213.10467857142916,0.12000000000000001,0.01
1,0,5,15,8,HEA,126.36439166666702,0.12000000000000001,0.01
1,1,5,15,8,HEA,170.106661111111,0.060000000000000005,0.01
1,2,5,15,8,HEA,163.63648947368466,0.04,0
1,3,5,15,8,HEA,88.64495714285715,0.04,0
1,4,5,15,8,HEA,111.79806428571432,0.18000000000000005,0.01
1,5,5,15,8,HEA,111.77073928571413,0.18000000000000005,0
1,6,5,15,8,HEA,207.97202666666684,0.060000000000000005,0
1,7,5,15,8,HEA,184.25423529411748,0.060000000000000005,0
1,8,5,15,8,HEA,122.13139230769266,0.09000000000000001,0
1,9,5,15,8,HEA,226.19377857142877,0.09000000000000001,0.01
2,0,1,21,12,penalty,124.89012727272767,0.04,0
2,1,1,21,12,penalty,243.08261538461448,0.01,0
2,2,1,21,12,penalty,221.26740952380973,0,0
2,3,1,21,12,penalty,97.14949189189169,0,0
2,4,1,21,12,penalty,252.17193684210488,0,0
2,5,1,21,12,penalty,97.7886823529415,0.060000000000000005,0
2,6,1,21,12,penalty,115.30904545454531,0.04,0.01
2,7,1,21,12,penalty,160.30589333333302,0,0
2,8,1,21,12,penalty,127.63371428571374,0.02,0
2,9,1,21,12,penalty,83.27838863636329,0.01,0
2,0,2,21,12,penalty,75.9516696969698,0.15000000000000002,0
2,1,2,21,12,penalty,314.7822923076914,0.01,0
2,2,2,21,12,penalty,160.22550952380897,0.04,0
2,3,2,21,12,penalty,85.37377027027021,0.07,0
2,4,2,21,12,penalty,167.80830526315788,0,0
2,5,2,21,12,penalty,83.33911470588248,0,0
2,6,2,21,12,penalty,136.50205757575773,0.01,0.01
2,7,2,21,12,penalty,141.99862333333283,0,0
2,8,2,21,12,penalty,110.8088464285715,0.17000000000000004,0.01
2,9,2,21,12,penalty,74.23680454545479,0,0
2,0,3,21,12,penalty,106.04535151515142,0.01,0
2,1,3,21,12,penalty,221.3854538461532,0.01,0
2,2,3,21,12,penalty,223.03271428571276,0.01,0
2,3,3,21,12,penalty,92.50472702702729,0.04,0.01
2,4,3,21,12,penalty,172.92845263157847,0,0
2,5,3,21,12,penalty,82.55777058823517,0.05,0
2,6,3,21,12,penalty,125.25063939393928,0,0
2,7,3,21,12,penalty,89.84244333333325,0.06999999999999999,0.01
2,8,3,21,12,penalty,89.35225357142883,0.26999999999999996,0
2,9,3,21,12,penalty,61.890447727272615,0.4,0
2,0,4,21,12,penalty,129.92843030303035,0,0
2,1,4,21,12,penalty,262.65558461538353,0.060000000000000005,0
2,2,4,21,12,penalty,175.61574285714266,0.01,0.01
2,3,4,21,12,penalty,75.51612432432432,0.19000000000000003,0.02
2,4,4,21,12,penalty,135.23218947368426,0.039999999999999994,0.03
2,5,4,21,12,penalty,82.76963823529412,0.05,0
2,6,4,21,12,penalty,94.69418787878756,0.030000000000000002,0
2,7,4,21,12,penalty,107.62085666666646,0,0
2,8,4,21,12,penalty,104.5404464285714,0.05,0
2,9,4,21,12,penalty,95.07999090909063,0.01,0
2,0,5,21,12,penalty,76.36038181818188,0,0
2,1,5,21,12,penalty,178.25712307692322,0.06999999999999999,0.06999999999999999
2,2,5,21,12,penalty,151.98170476190518,0,0
2,3,5,21,12,penalty,93.16739729729754,0.030000000000000002,0.02
2,4,5,21,12,penalty,157.54905789473628,0,0
2,5,5,21,12,penalty,104.29575882352972,0.01,0
2,6,5,21,12,penalty,86.3760242424243,0.05,0
2,7,5,21,12,penalty,106.23692999999984,0.11,0
2,8,5,21,12,penalty,123.80378214285727,0.04,0
2,9,5,21,12,penalty,77.26919999999978,0.01,0
2,0,1,21,12,cyclic,66.0140303030302,0.19000000000000003,0
2,1,1,21,12,cyclic,152.85811538461434,0.15000000000000002,0
2,2,1,21,12,cyclic,120.72373809523913,0.030000000000000002,0
2,3,1,21,12,cyclic,78.1008459459455,0.13,0.01
2,4,1,21,12,cyclic,83.28953684210477,2.71,0
2,5,1,21,12,cyclic,58.985988235294364,3.2600000000000002,0
2,6,1,21,12,cyclic,52.18330909090939,0.9699999999999999,0
2,7,1,21,12,cyclic,99.72612333333306,0.10999999999999999,0
2,8,1,21,12,cyclic,97.09296428571398,3.4700000000000015,0
2,9,1,21,12,cyclic,62.92917954545394,0.17000000000000004,0.05
2,0,2,21,12,cyclic,60.47906666666651,0.33,0
2,1,2,21,12,cyclic,159.92334615384567,1.1900000000000002,0
2,2,2,21,12,cyclic,93.22309523809452,0.33999999999999997,0
2,3,2,21,12,cyclic,48.461913513513466,1.9800000000000002,0
2,4,2,21,12,cyclic,101.65910526315785,2.5700000000000003,0
2,5,2,21,12,cyclic,60.963388235294055,0.6499999999999999,0
2,6,2,21,12,cyclic,69.78281212121182,0.2,0
2,7,2,21,12,cyclic,84.53075333333342,0.12000000000000001,0.01
2,8,2,21,12,cyclic,39.90846071428565,20.74,0
2,9,2,21,12,cyclic,36.28633636363629,2.88,0.67
2,0,3,21,12,cyclic,57.041945454545676,0.3499999999999999,0.03
2,1,3,21,12,cyclic,115.25467692307696,19.400000000000002,0
2,2,3,21,12,cyclic,90.37941904761863,0.65,0
2,3,3,21,12,cyclic,52.86548108108094,0.45999999999999996,0
2,4,3,21,12,cyclic,111.49364736842098,0.49,0.27999999999999997
2,5,3,21,12,cyclic,27.53173235294123,16.49,0
2,6,3,21,12,cyclic,57.2783000000001,0.5300000000000001,0
2,7,3,21,12,cyclic,73.709856666667,2.05,0
2,8,3,21,12,cyclic,74.04980714285712,0.17000000000000004,0
2,9,3,21,12,cyclic,41.56133636363624,0.49,0.13
2,0,4,21,12,cyclic,68.42323030302995,0.10000000000000002,0.01
2,1,4,21,12,cyclic,178.05438461538563,0.13000000000000003,0
2,2,4,21,12,cyclic,92.73607142857134,0.2899999999999999,0
2,3,4,21,12,cyclic,57.267629729729634,0.16000000000000003,0.01
2,4,4,21,12,cyclic,125.00608947368409,0.060000000000000005,0
2,5,4,21,12,cyclic,55.359035294117554,3.170000000000001,0.01
2,6,4,21,12,cyclic,66.37380909090949,0.5900000000000001,0
2,7,4,21,12,cyclic,87.64838666666607,0.10000000000000002,0.02
2,8,4,21,12,cyclic,82.25994999999992,0.18000000000000002,0
2,9,4,21,12,cyclic,55.21590681818195,0.11,0.01
2,0,5,21,12,cyclic,55.44559393939398,1.5399999999999996,0
2,1,5,21,12,cyclic,119.78316923076932,0.66,0.06
2,2,5,21,12,cyclic,90.66920476190444,0.8099999999999998,0
2,3,5,21,12,cyclic,34.313091891891865,3.91,0
2,4,5,21,12,cyclic,121.01951578947273,0.25000000000000006,0.02
2,5,5,21,12,cyclic,53.028367647058865,1.7999999999999996,0
2,6,5,21,12,cyclic,47.69971212121218,2.6699999999999995,0
2,7,5,21,12,cyclic,87.83506999999979,0.13000000000000003,0
2,8,5,21,12,cyclic,90.56977142857129,0.22,0.01
2,9,5,21,12,cyclic,60.13625454545478,0.4600000000000001,0.03
2,0,1,21,12,commute,0.3644060606060605,100.0,0
2,1,1,21,12,commute,1.8470153846153843,99.99999999999999,0.16999999999999998
2,2,1,21,12,commute,0.47615714285714295,100.0,0
2,3,1,21,12,commute,0.13404054054054068,100.0,14.099999999999998
2,4,1,21,12,commute,0.7370894736842105,100.0,0.02
2,5,1,21,12,commute,0.2647705882352942,100.0,0
2,6,1,21,12,commute,0.0606121212121212,100.0,0
2,7,1,21,12,commute,0.5000066666666666,99.99999999999999,0.13999999999999999
2,8,1,21,12,commute,0.6113714285714286,100.0,0
2,9,1,21,12,commute,5.909090909093286e-05,100.0,99.99
2,0,2,21,12,commute,0.3156636363636363,100.0,0
2,1,2,21,12,commute,1.5960692307692308,99.99999999999997,23.06
2,2,2,21,12,commute,0.47595238095238085,100.0,0
2,3,2,21,12,commute,0.11619999999999996,99.99999999999999,23.07
2,4,2,21,12,commute,0.6252789473684212,99.99999999999999,25.11
2,5,2,21,12,commute,0.34056470588235316,100.0,10.209999999999999
2,6,2,21,12,commute,0.060918181818181844,100.0,0
2,7,2,21,12,commute,0.4945800000000001,99.99999999999999,6.16
2,8,2,21,12,commute,0.5737,99.99999999999997,0
2,9,2,21,12,commute,0.2502613636363636,99.99999999999999,0
2,0,3,21,12,commute,0.23605757575757585,99.99999999999999,0
2,1,3,21,12,commute,2.4970000000000003,99.99999999999997,1.91
2,2,3,21,12,commute,0.9022619047619047,99.99999999999999,0.98
2,3,3,21,12,commute,0.10153783783783789,100.0,12.809999999999999
2,4,3,21,12,commute,0.47434210526315806,99.99999999999997,58.93000000000001
2,5,3,21,12,commute,0.23288529411764713,99.99999999999999,19.37
2,6,3,21,12,commute,0.061909090909090886,99.99999999999999,0
2,7,3,21,12,commute,0.3500300000000003,100.00000000000003,28.17
2,8,3,21,12,commute,0.7879357142857144,100.0,0
2,9,3,21,12,commute,0.031738636363636434,99.99999999999999,86.42999999999999
2,0,4,21,12,commute,0.28981212121212124,100.0,0.21
2,1,4,21,12,commute,2.172415384615386,99.99999999999997,2.2399999999999998
2,2,4,21,12,commute,0.9251380952380953,100.0,1.49
2,3,4,21,12,commute,0.0766513513513514,99.99999999999997,51.01
2,4,4,21,12,commute,0.33855263157894744,100.0,67.22
2,5,4,21,12,commute,0.2748264705882352,99.99999999999997,4.37
2,6,4,21,12,commute,0.17180606060606113,100.0,0
2,7,4,21,12,commute,0.5460499999999998,100.00000000000003,4.19
2,8,4,21,12,commute,0.5983107142857147,99.99999999999997,0
2,9,4,21,12,commute,0.0013704545454545005,99.99999999999999,99.63
2,0,5,21,12,commute,0.24697878787878771,99.99999999999997,0.11
2,1,5,21,12,commute,2.207746153846154,100.00000000000003,2.9000000000000004
2,2,5,21,12,commute,0.8625333333333329,99.99999999999999,9.87
2,3,5,21,12,commute,0.09020540540540546,99.99999999999997,34.08
2,4,5,21,12,commute,0.5264736842105261,99.99999999999999,0
2,5,5,21,12,commute,0.2062617647058822,99.99999999999999,13.919999999999998
2,6,5,21,12,commute,0.060990909090909165,99.99999999999999,0
2,7,5,21,12,commute,0.4752133333333333,100.0,42.72
2,8,5,21,12,commute,0.5003357142857146,99.99999999999997,0
2,9,5,21,12,commute,0.3196954545454547,100.0,1.49
2,0,1,21,12,HEA,78.1106515151513,0,0
2,1,1,21,12,HEA,198.70593076923075,0,0
2,2,1,21,12,HEA,121.94423333333313,0,0
2,3,1,21,12,HEA,68.99292162162158,0,0
2,4,1,21,12,HEA,125.59037894736869,0,0
2,5,1,21,12,HEA,70.35887058823548,0,0
2,6,1,21,12,HEA,71.61885454545474,0,0
2,7,1,21,12,HEA,79.13282333333342,0,0
2,8,1,21,12,HEA,115.19811071428602,0.12,0
2,9,1,21,12,HEA,73.2627045454546,0,0
2,0,2,21,12,HEA,120.42124545454521,0,0
2,1,2,21,12,HEA,304.1508846153837,0,0
2,2,2,21,12,HEA,201.68839047619053,0,0
2,3,2,21,12,HEA,113.59265135135098,0,0
2,4,2,21,12,HEA,182.58723684210648,0.02,0
2,5,2,21,12,HEA,104.63763823529415,0.01,0
2,6,2,21,12,HEA,111.88500606060582,0.01,0
2,7,2,21,12,HEA,124.32251333333258,0.01,0
2,8,2,21,12,HEA,147.34742499999987,0,0
2,9,2,21,12,HEA,92.89165227272723,0,0
2,0,3,21,12,HEA,132.7482666666671,0,0
2,1,3,21,12,HEA,337.4407153846159,0,0
2,2,3,21,12,HEA,211.75332857142794,0,0
2,3,3,21,12,HEA,118.85290810810858,0,0
2,4,3,21,12,HEA,230.554984210526,0,0
2,5,3,21,12,HEA,128.90849117647056,0,0
2,6,3,21,12,HEA,126.87536363636384,0.01,0
2,7,3,21,12,HEA,139.96281000000027,0.01,0.01
