pkid,pbid,layers,variables,constraints,method,ARG,in_constraints_probs,best_solution_probs,iteration_count
0,79,1,6,3,commute,"[0.0, 0.8447265625]","[100.0, 100.0]","[100.0, 0]","[13, 29]"
0,80,1,6,3,commute,"[1.4, 0.0]","[100.0, 100.0]","[0, 100.0]","[13, 27]"
0,81,1,6,3,commute,"[0.0, 0.5882352941176471]","[100.0, 100.0]","[100.0, 0]","[13, 25]"
0,82,1,6,3,commute,"[0.0, 0.058823529411764705]","[100.0, 100.0]","[100.0, 0]","[13, 31]"
0,83,1,6,3,commute,"[0.07142857142857142, 0.0]","[100.0, 100.0]","[0, 100.0]","[13, 21]"
0,84,1,6,3,commute,"[0.0, 4.9474609375]","[100.0, 100.0]","[100.0, 0]","[13, 35]"
0,85,1,6,3,commute,"[0.0, 2.9755859375]","[100.0, 100.0]","[100.0, 0]","[13, 25]"
0,86,1,6,3,commute,"[0.6363636363636364, 0.001376065340909091]","[100.0, 100.0]","[0, 99.90234375]","[13, 27]"
0,87,1,6,3,commute,"[1.0, 0.0]","[100.0, 100.0]","[0, 100.0]","[13, 22]"
0,88,1,6,3,commute,"[0.8, 0.0]","[100.0, 100.0]","[0, 100.0]","[13, 26]"
0,89,1,6,3,commute,"[0.2727272727272727, 0.0]","[100.0, 100.0]","[0, 100.0]","[13, 22]"
0,90,1,6,3,commute,"[1.7142857142857142, 0.0018833705357142857]","[100.0, 100.0]","[0, 99.90234375]","[13, 30]"
0,91,1,6,3,commute,"[0.0, 0.36363636363636365]","[100.0, 100.0]","[100.0, 0]","[13, 22]"
0,92,1,6,3,commute,"[4.25, 0.00439453125]","[100.0, 100.0]","[0, 99.90234375]","[13, 28]"
0,93,1,6,3,commute,"[0.5, 0.0014105902777777778]","[100.0, 100.0]","[0, 99.90234375]","[13, 22]"
0,94,1,6,3,commute,"[1.4, 0.0]","[100.0, 100.0]","[0, 100.0]","[13, 21]"
0,95,1,6,3,commute,"[2.4444444444444446, 0.002495659722222222]","[100.0, 100.0]","[0, 99.90234375]","[13, 25]"
0,96,1,6,3,commute,"[3.0, 0.0]","[100.0, 100.0]","[0, 100.0]","[13, 29]"
0,97,1,6,3,commute,"[0.7368421052631579, 0.0017475328947368421]","[100.0, 100.0]","[0, 99.8046875]","[13, 29]"
0,98,1,6,3,commute,"[0.0, 0.0008877840909090909]","[100.0, 100.0]","[100.0, 99.8046875]","[13, 29]"
0,99,1,6,3,commute,"[0.0, 0.06770833333333333]","[100.0, 100.0]","[100.0, 0]","[13, 31]"
0,100,1,6,3,commute,"[0.7692307692307693, 0.0]","[100.0, 100.0]","[0, 100.0]","[13, 24]"
0,101,1,6,3,commute,"[0.0, 0.22272858796296297]","[100.0, 100.0]","[100.0, 0]","[13, 31]"
0,102,1,6,3,commute,"[0.0, 0.42857142857142855]","[100.0, 100.0]","[100.0, 0]","[13, 22]"
0,103,1,6,3,commute,"[0.0, 0.0007233796296296296]","[100.0, 100.0]","[100.0, 99.90234375]","[13, 27]"
0,104,1,6,3,commute,"[0.0, 1.0]","[100.0, 100.0]","[100.0, 0]","[13, 16]"
0,105,1,6,3,commute,"[0.631578947368421, 0.0023643092105263158]","[100.0, 100.0]","[0, 99.8046875]","[13, 25]"
0,106,1,6,3,commute,"[0.0, 1.65869140625]","[100.0, 100.0]","[100.0, 0]","[13, 28]"
0,107,1,6,3,commute,"[0.45454545454545453, 0.01065340909090909]","[100.0, 100.0]","[0, 99.0234375]","[13, 28]"
0,108,1,6,3,commute,"[0.7777777777777778, 0.0]","[100.0, 100.0]","[0, 100.0]","[13, 23]"
0,109,1,6,3,commute,"[2.4, 0.0]","[100.0, 100.0]","[0, 100.0]","[13, 31]"
0,110,1,6,3,commute,"[0.0, 0.23189603365384615]","[100.0, 100.0]","[100.0, 0]","[13, 30]"
0,111,1,6,3,commute,"[2.0, 0.0]","[100.0, 100.0]","[0, 100.0]","[13, 21]"
0,112,1,6,3,commute,"[0.6470588235294118, 0.0]","[100.0, 100.0]","[0, 100.0]","[13, 25]"
0,113,1,6,3,commute,"[0.6666666666666666, 0.0]","[100.0, 100.0]","[0, 100.0]","[13, 29]"
0,114,1,6,3,commute,"[0.26666666666666666, 0.0005208333333333333]","[100.0, 100.0]","[0, 99.90234375]","[13, 29]"
0,115,1,6,3,commute,"[0.75, 0.0015625]","[100.0, 100.0]","[0, 99.90234375]","[13, 32]"
0,116,1,6,3,commute,"[0.15, 0.0]","[100.0, 100.0]","[0, 100.0]","[13, 23]"
0,117,1,6,3,commute,"[0.625, 0.000732421875]","[100.0, 100.0]","[0, 99.90234375]","[13, 23]"
0,118,1,6,3,commute,"[0.0, 0.15789473684210525]","[100.0, 100.0]","[100.0, 0]","[13, 25]"
0,119,1,6,3,commute,"[0.0, 0.52]","[100.0, 100.0]","[100.0, 0]","[13, 21]"
0,120,1,6,3,commute,"[0.0, 0.6923076923076923]","[100.0, 100.0]","[100.0, 0]","[13, 30]"
0,121,1,6,3,commute,"[1.375, 0.0]","[100.0, 100.0]","[0, 100.0]","[13, 23]"
0,122,1,6,3,commute,"[0.0625, 0.0]","[100.0, 100.0]","[0, 100.0]","[13, 25]"
0,123,1,6,3,commute,"[0.2727272727272727, 0.0]","[100.0, 100.0]","[0, 100.0]","[13, 23]"
0,124,1,6,3,commute,"[0.05263157894736842, 0.0011307565789473685]","[100.0, 100.0]","[0, 99.8046875]","[13, 22]"
0,125,1,6,3,commute,"[0.0, 0.47058823529411764]","[100.0, 100.0]","[100.0, 0]","[13, 28]"
0,126,1,6,3,commute,"[0.23333333333333334, 0.0008463541666666667]","[100.0, 100.0]","[0, 99.90234375]","[13, 29]"
0,127,1,6,3,commute,"[0.0, 0.125732421875]","[100.0, 100.0]","[100.0, 0]","[13, 27]"
0,128,1,6,3,commute,"[0.0, 0.8576311383928571]","[100.0, 100.0]","[100.0, 0]","[13, 27]"
0,129,1,6,3,commute,"[0.7647058823529411, 0.0]","[100.0, 100.0]","[0, 100.0]","[13, 24]"
0,130,1,6,3,commute,"[0.0, 1.5455433238636365]","[100.0, 100.0]","[100.0, 0]","[13, 28]"
0,131,1,6,3,commute,"[0.28, 0.0]","[100.0, 100.0]","[0, 100.0]","[13, 20]"
0,132,1,6,3,commute,"[0.4, 0.0013671875]","[100.0, 100.0]","[0, 99.8046875]","[13, 21]"
0,133,1,6,3,commute,"[0.0, 0.08695652173913043]","[100.0, 100.0]","[100.0, 0]","[13, 30]"
