pkid,pbid,layers,variables,constraints,method,ARG,in_constraints_probs,best_solution_probs,iteration_count
4,162,1,12,6,commute,0.0,100.0,100.0,30
4,163,1,12,6,commute,0.5775390625,100.0,14.0625,26
4,164,1,12,6,commute,0.18952546296296297,100.0,40.234375,27
4,165,1,12,6,commute,0.0,100.0,100.0,33
4,166,1,12,6,commute,0.30867866847826086,100.0,0.390625,27
4,167,1,12,6,commute,0.5234375,100.0,36.71875,31
4,168,1,12,6,commute,0.0,100.0,100.0,24
4,169,1,12,6,commute,0.91162109375,100.0,12.6953125,28
4,170,1,12,6,commute,0.4244791666666667,100.0,23.4375,32
4,171,1,12,6,commute,0.0,100.0,100.0,24
4,172,1,12,6,commute,0.6318359375,100.0,14.2578125,31
4,173,1,12,6,commute,0.5301106770833334,100.0,37.890625,28
4,174,1,12,6,commute,0.125,100.0,0,23
4,175,1,12,6,commute,0.0,100.0,100.0,23
4,176,1,12,6,commute,0.2528211805555556,100.0,0,30
4,177,1,12,6,commute,0.0,100.0,100.0,21
4,178,1,12,6,commute,0.156402587890625,100.0,0.1953125,29
4,179,1,12,6,commute,0.9649135044642857,100.0,0,32
4,180,1,12,6,commute,0.0,100.0,100.0,23
4,181,1,12,6,commute,0.0,100.0,100.0,25
4,182,1,12,6,commute,0.26320167824074076,100.0,62.59765625,30
4,183,1,12,6,commute,0.08695652173913043,100.0,0,23
4,184,1,12,6,commute,0.67421875,100.0,10.546875,28
4,185,1,12,6,commute,0.5998883928571429,100.0,0,26
4,186,1,12,6,commute,0.0009765625,100.0,99.90234375,30
4,187,1,12,6,commute,0.0,100.0,100.0,29
4,188,1,12,6,commute,0.28654711174242425,100.0,36.9140625,29
4,189,1,12,6,commute,1.00146484375,100.0,0,30
4,190,1,12,6,commute,0.0,100.0,100.0,30
4,191,1,12,6,commute,0.2791015625,100.0,39.453125,36
4,192,1,12,6,commute,0.9125279017857143,100.0,0,29
4,193,1,12,6,commute,0.2674479166666667,100.0,0,27
4,194,1,12,6,commute,0.5489979619565217,100.0,25.5859375,29
4,195,1,12,6,commute,0.8188920454545454,100.0,0,31
4,196,1,12,6,commute,1.05703125,100.0,0,28
4,197,1,12,6,commute,0.3392578125,100.0,62.3046875,31
4,198,1,12,6,commute,1.0001723345588236,100.0,0,30
4,199,1,12,6,commute,0.0,100.0,100.0,32
5,0,1,15,9,commute,1.0,100.0,0,13
5,1,1,15,9,commute,0.038461538461538464,100.0,0,22
5,2,1,15,9,commute,1.357421875,100.0,25.9765625,33
5,3,1,15,9,commute,1.0,100.0,0,13
5,4,1,15,9,commute,0.0009765625,100.0,99.90234375,31
5,5,1,15,9,commute,0.44921875,100.0,46.09375,34
5,6,1,15,9,commute,0.8571428571428571,100.0,0,13
5,7,1,15,9,commute,0.0,100.0,100.0,27
5,8,1,15,9,commute,0.38179976851851855,100.0,25.78125,32
5,9,1,15,9,commute,1.5714285714285714,100.0,0,13
5,10,1,15,9,commute,0.6190476190476191,100.0,0,26
5,11,1,15,9,commute,0.5018682065217391,100.0,24.0234375,37
5,12,1,15,9,commute,0.7692307692307693,100.0,0,13
5,13,1,15,9,commute,0.0,100.0,100.0,25
5,14,1,15,9,commute,0.65830078125,100.0,27.63671875,35
5,15,1,15,9,commute,2.111111111111111,100.0,0,13
5,16,1,15,9,commute,0.32,100.0,0,22
5,17,1,15,9,commute,1.4877232142857142,100.0,23.828125,33
5,18,1,15,9,commute,0.8636363636363636,100.0,0,13
5,19,1,15,9,commute,0.0015869140625,100.0,99.8046875,22
5,20,1,15,9,commute,3.169921875,100.0,25.0,30
5,21,1,15,9,commute,0.5238095238095238,100.0,0,13
5,22,1,15,9,commute,0.0,100.0,100.0,23
5,23,1,15,9,commute,0.9935191761363636,100.0,25.5859375,30
5,24,1,15,9,commute,0.68,100.0,0,13
5,25,1,15,9,commute,0.4444444444444444,100.0,0,22
5,26,1,15,9,commute,1.0609019886363635,100.0,23.92578125,33
5,27,1,15,9,commute,1.0526315789473684,100.0,0,13
5,28,1,15,9,commute,0.5,100.0,0,23
5,29,1,15,9,commute,0.8911458333333333,100.0,0,35
5,30,1,15,9,commute,1.4615384615384615,100.0,0,13
5,31,1,15,9,commute,0.08695652173913043,100.0,0,31
5,32,1,15,9,commute,0.5302734375,100.0,24.90234375,33
5,33,1,15,9,commute,0.631578947368421,100.0,0,13
5,34,1,15,9,commute,0.65,100.0,0,21
5,35,1,15,9,commute,0.8594835069444444,100.0,0,33
5,36,1,15,9,commute,0.8571428571428571,100.0,0,13
5,37,1,15,9,commute,0.2608695652173913,100.0,0,24
5,38,1,15,9,commute,0.531494140625,100.0,26.46484375,34
5,39,1,15,9,commute,0.6842105263157895,100.0,0,13
5,40,1,15,9,commute,0.75,100.0,0,27
5,41,1,15,9,commute,0.6823381696428571,100.0,24.51171875,29
5,42,1,15,9,commute,0.7619047619047619,100.0,0,13
5,43,1,15,9,commute,0.0,100.0,100.0,21
5,44,1,15,9,commute,0.4595269097222222,100.0,23.92578125,32
