pkid,pbid,layers,variables,constraints,method,ARG,in_constraints_probs,best_solution_probs,iteration_count
7,68,1,28,16,commute,"[0.3333333333333333, 1.1678059895833333]","[100.0, 100.0]","[0, 0]","[23, 24]"
7,69,1,28,16,commute,"[2.88486328125, 1.6]","[100.0, 100.0]","[0, 0]","[29, 24]"
7,70,1,28,16,commute,"[1.6666666666666667, 1.6354166666666667]","[100.0, 100.0]","[0, 0]","[26, 28]"
7,71,1,28,16,commute,"[0.2017578125, 1.1]","[100.0, 100.0]","[0, 0]","[29, 22]"
7,72,1,28,16,commute,"[0.7368421052631579, 0.6842105263157895]","[100.0, 100.0]","[0, 0]","[29, 25]"
7,73,1,28,16,commute,"[1.1875, 1.187255859375]","[100.0, 100.0]","[0, 0]","[24, 31]"
7,74,1,28,16,commute,"[1.30126953125, 1.3025390625]","[100.0, 100.0]","[0, 0]","[23, 27]"
7,75,1,28,16,commute,"[1.5618722098214286, 0.9640066964285714]","[100.0, 100.0]","[0.48828125, 12.01171875]","[27, 32]"
7,76,1,28,16,commute,"[5.668619791666667, 6.979166666666667]","[100.0, 100.0]","[0, 0]","[29, 28]"
7,77,1,28,16,commute,"[1.3258463541666667, 1.3333333333333333]","[100.0, 100.0]","[0, 0]","[25, 21]"
7,78,1,28,16,commute,"[2.142857142857143, 4.382672991071429]","[100.0, 100.0]","[0, 0]","[23, 31]"
7,79,1,28,16,commute,"[0.0, 1.4018880208333333]","[100.0, 100.0]","[100.0, 0]","[31, 30]"
